none,3,0.1,1,0.85,0.53,0.01,1,0.49
none,3,0.1,2,0.85,0.5,0.16,1,0.57
none,3,0.1,3,0.85,0.5,0.27,1,0.61
none,3,0.1,4,0.85,0.48,0.21,1,0.55
none,3,0.1,5,0.85,0.47,0.19,1,0.54
none,3,0.1,6,0.85,0.46,0.16,1,0.53
none,3,0.1,7,0.85,0.45,0.17,1,0.53
none,3,0.1,8,0.85,0.43,0.19,1,0.54
none,3,0.1,9,0.85,0.42,0.23,1,0.56
none,3,0.1,10,0.85,0.41,0.25,1,0.56
none,3,0.2,1,0.85,0.53,0,1,0.49
none,3,0.2,2,0.85,0.5,0.16,1,0.57
none,3,0.2,3,0.85,0.5,0.27,1,0.61
none,3,0.2,4,0.85,0.48,0.21,1,0.55
none,3,0.2,5,0.85,0.47,0.18,1,0.54
none,3,0.2,6,0.85,0.46,0.16,1,0.53
none,3,0.2,7,0.85,0.45,0.17,1,0.53
none,3,0.2,8,0.85,0.43,0.19,1,0.54
none,3,0.2,9,0.85,0.42,0.23,1,0.56
none,3,0.2,10,0.85,0.41,0.25,1,0.56
none,3,0.3,1,0.85,0.53,0,1,0.49
none,3,0.3,2,0.85,0.5,0.16,1,0.57
none,3,0.3,3,0.85,0.5,0.26,1,0.61
none,3,0.3,4,0.85,0.48,0.21,1,0.55
none,3,0.3,5,0.85,0.47,0.18,1,0.54
none,3,0.3,6,0.85,0.46,0.16,1,0.53
none,3,0.3,7,0.85,0.45,0.17,1,0.53
none,3,0.3,8,0.85,0.43,0.19,1,0.54
none,3,0.3,9,0.85,0.42,0.23,1,0.56
none,3,0.3,10,0.85,0.41,0.25,1,0.56
none,3,0.4,1,0.85,0.53,0,1,0.49
none,3,0.4,2,0.85,0.5,0.16,1,0.57
none,3,0.4,3,0.85,0.5,0.26,1,0.61
none,3,0.4,4,0.85,0.48,0.21,1,0.55
none,3,0.4,5,0.85,0.47,0.18,1,0.54
none,3,0.4,6,0.85,0.46,0.16,1,0.53
none,3,0.4,7,0.85,0.45,0.17,1,0.53
none,3,0.4,8,0.85,0.43,0.19,1,0.54
none,3,0.4,9,0.85,0.42,0.23,1,0.56
none,3,0.4,10,0.85,0.41,0.25,1,0.56
none,3,0.5,1,0.85,0.53,0,1,0.49
none,3,0.5,2,0.85,0.5,0.16,1,0.57
none,3,0.5,3,0.85,0.5,0.26,1,0.61
none,3,0.5,4,0.85,0.48,0.21,1,0.55
none,3,0.5,5,0.85,0.47,0.18,1,0.54
none,3,0.5,6,0.85,0.46,0.16,1,0.53
none,3,0.5,7,0.85,0.45,0.17,1,0.53
none,3,0.5,8,0.85,0.43,0.19,1,0.54
none,3,0.5,9,0.85,0.42,0.23,1,0.56
none,3,0.5,10,0.85,0.41,0.25,1,0.56
random,1,0.1,1,0.8,0.35,0.32,0.85,0.41
random,1,0.1,2,0.8,0.34,0.25,0.89,0.44
random,1,0.1,3,0.8,0.34,0.22,0.91,0.45
random,1,0.1,4,0.8,0.34,0.2,0.92,0.45
random,1,0.1,5,0.8,0.33,0.21,0.92,0.45
random,1,0.1,6,0.8,0.33,0.21,0.92,0.46
random,1,0.1,7,0.8,0.33,0.21,0.92,0.46
random,1,0.1,8,0.8,0.33,0.22,0.92,0.46
random,1,0.1,9,0.8,0.33,0.23,0.92,0.46
random,1,0.1,10,0.8,0.33,0.23,0.93,0.46
random,1,0.2,1,0.8,0.35,0.03,1,0.41
random,1,0.2,2,0.8,0.34,0.03,1,0.44
random,1,0.2,3,0.8,0.34,0.04,1,0.45
random,1,0.2,4,0.8,0.34,0.05,1,0.45
random,1,0.2,5,0.8,0.33,0.06,1,0.45
random,1,0.2,6,0.8,0.33,0.06,1,0.46
random,1,0.2,7,0.8,0.33,0.07,1,0.46
random,1,0.2,8,0.8,0.33,0.08,1,0.46
random,1,0.2,9,0.8,0.33,0.09,1,0.46
random,1,0.2,10,0.8,0.33,0.1,1,0.46
random,1,0.3,1,0.8,0.35,0.03,1,0.41
random,1,0.3,2,0.8,0.34,0.02,1,0.44
random,1,0.3,3,0.8,0.34,0.03,1,0.45
random,1,0.3,4,0.8,0.34,0.04,1,0.45
random,1,0.3,5,0.8,0.33,0.05,1,0.45
random,1,0.3,6,0.8,0.33,0.06,1,0.46
random,1,0.3,7,0.8,0.33,0.06,1,0.46
random,1,0.3,8,0.8,0.33,0.07,1,0.46
random,1,0.3,9,0.8,0.33,0.08,1,0.46
random,1,0.3,10,0.8,0.33,0.09,1,0.46
random,1,0.4,1,0.8,0.35,0.03,1,0.41
random,1,0.4,2,0.8,0.34,0.02,1,0.44
random,1,0.4,3,0.8,0.34,0.03,1,0.45
random,1,0.4,4,0.8,0.34,0.04,1,0.45
random,1,0.4,5,0.8,0.33,0.05,1,0.45
random,1,0.4,6,0.8,0.33,0.06,1,0.46
random,1,0.4,7,0.8,0.33,0.06,1,0.46
random,1,0.4,8,0.8,0.33,0.07,1,0.46
random,1,0.4,9,0.8,0.33,0.08,1,0.46
random,1,0.4,10,0.8,0.33,0.09,1,0.46
random,1,0.5,1,0.8,0.35,0.03,1,0.41
random,1,0.5,2,0.8,0.34,0.02,1,0.44
random,1,0.5,3,0.8,0.34,0.03,1,0.45
random,1,0.5,4,0.8,0.34,0.04,1,0.45
random,1,0.5,5,0.8,0.33,0.05,1,0.45
random,1,0.5,6,0.8,0.33,0.06,1,0.46
random,1,0.5,7,0.8,0.33,0.06,1,0.46
random,1,0.5,8,0.8,0.33,0.07,1,0.46
random,1,0.5,9,0.8,0.33,0.08,1,0.46
random,1,0.5,10,0.8,0.33,0.09,1,0.46
random,2,0.1,1,0.79,0.38,0.66,0.77,0.6
random,2,0.1,2,0.79,0.37,0.49,0.84,0.58
random,2,0.1,3,0.79,0.38,0.43,0.87,0.58
random,2,0.1,4,0.79,0.37,0.41,0.88,0.57
random,2,0.1,5,0.79,0.36,0.41,0.88,0.56
random,2,0.1,6,0.79,0.35,0.44,0.88,0.57
random,2,0.1,7,0.79,0.34,0.46,0.88,0.58
random,2,0.1,8,0.79,0.34,0.47,0.88,0.58
random,2,0.1,9,0.79,0.33,0.48,0.88,0.59
random,2,0.1,10,0.79,0.33,0.49,0.88,0.6
random,2,0.2,1,0.79,0.38,0.21,1,0.6
random,2,0.2,2,0.79,0.37,0.18,1,0.58
random,2,0.2,3,0.79,0.38,0.17,1,0.58
random,2,0.2,4,0.79,0.37,0.16,1,0.57
random,2,0.2,5,0.79,0.36,0.17,1,0.56
random,2,0.2,6,0.79,0.35,0.2,1,0.57
random,2,0.2,7,0.79,0.34,0.22,1,0.58
random,2,0.2,8,0.79,0.34,0.24,1,0.58
random,2,0.2,9,0.79,0.33,0.26,1,0.59
random,2,0.2,10,0.79,0.33,0.27,0.99,0.6
random,2,0.3,1,0.79,0.38,0.21,1,0.6
random,2,0.3,2,0.79,0.37,0.18,1,0.58
random,2,0.3,3,0.79,0.38,0.17,1,0.58
random,2,0.3,4,0.79,0.37,0.16,1,0.57
random,2,0.3,5,0.79,0.36,0.17,1,0.56
random,2,0.3,6,0.79,0.35,0.2,1,0.57
random,2,0.3,7,0.79,0.34,0.22,1,0.58
random,2,0.3,8,0.79,0.34,0.23,1,0.58
random,2,0.3,9,0.79,0.33,0.25,1,0.59
random,2,0.3,10,0.79,0.33,0.26,1,0.6
random,2,0.4,1,0.79,0.38,0.21,1,0.6
random,2,0.4,2,0.79,0.37,0.18,1,0.58
random,2,0.4,3,0.79,0.38,0.17,1,0.58
random,2,0.4,4,0.79,0.37,0.16,1,0.57
random,2,0.4,5,0.79,0.36,0.17,1,0.56
random,2,0.4,6,0.79,0.35,0.2,1,0.57
random,2,0.4,7,0.79,0.34,0.22,1,0.58
random,2,0.4,8,0.79,0.34,0.23,1,0.58
random,2,0.4,9,0.79,0.33,0.25,1,0.59
random,2,0.4,10,0.79,0.33,0.26,1,0.6
random,2,0.5,1,0.79,0.38,0.21,1,0.6
random,2,0.5,2,0.79,0.37,0.18,1,0.58
random,2,0.5,3,0.79,0.38,0.17,1,0.58
random,2,0.5,4,0.79,0.37,0.16,1,0.57
random,2,0.5,5,0.79,0.36,0.17,1,0.56
random,2,0.5,6,0.79,0.35,0.2,1,0.57
random,2,0.5,7,0.79,0.34,0.22,1,0.58
random,2,0.5,8,0.79,0.34,0.23,1,0.58
random,2,0.5,9,0.79,0.33,0.25,1,0.59
random,2,0.5,10,0.79,0.33,0.26,1,0.6
random,3,0.1,1,0.76,0.34,0.37,0.93,0.61
random,3,0.1,2,0.76,0.35,0.55,0.86,0.63
random,3,0.1,3,0.76,0.34,0.58,0.84,0.6
random,3,0.1,4,0.76,0.33,0.57,0.84,0.6
random,3,0.1,5,0.76,0.33,0.58,0.83,0.58
random,3,0.1,6,0.76,0.32,0.58,0.83,0.57
random,3,0.1,7,0.76,0.32,0.6,0.83,0.58
random,3,0.1,8,0.76,0.32,0.6,0.83,0.58
random,3,0.1,9,0.76,0.31,0.6,0.83,0.58
random,3,0.1,10,0.76,0.31,0.6,0.83,0.58
random,3,0.2,1,0.76,0.34,0.23,1,0.61
random,3,0.2,2,0.76,0.35,0.27,1,0.63
random,3,0.2,3,0.76,0.34,0.26,1,0.6
random,3,0.2,4,0.76,0.33,0.25,1,0.6
random,3,0.2,5,0.76,0.33,0.24,1,0.58
random,3,0.2,6,0.76,0.32,0.24,1,0.57
random,3,0.2,7,0.76,0.32,0.25,1,0.58
random,3,0.2,8,0.76,0.32,0.26,1,0.58
random,3,0.2,9,0.76,0.31,0.26,1,0.58
random,3,0.2,10,0.76,0.31,0.27,1,0.58
random,3,0.3,1,0.76,0.34,0.23,1,0.61
random,3,0.3,2,0.76,0.35,0.27,1,0.63
random,3,0.3,3,0.76,0.34,0.26,1,0.6
random,3,0.3,4,0.76,0.33,0.25,1,0.6
random,3,0.3,5,0.76,0.33,0.24,1,0.58
random,3,0.3,6,0.76,0.32,0.24,1,0.57
random,3,0.3,7,0.76,0.32,0.25,1,0.58
random,3,0.3,8,0.76,0.32,0.26,1,0.58
random,3,0.3,9,0.76,0.31,0.26,1,0.58
random,3,0.3,10,0.76,0.31,0.26,1,0.58
random,3,0.4,1,0.76,0.34,0.23,1,0.61
random,3,0.4,2,0.76,0.35,0.27,1,0.63
random,3,0.4,3,0.76,0.34,0.26,1,0.6
random,3,0.4,4,0.76,0.33,0.25,1,0.6
random,3,0.4,5,0.76,0.33,0.24,1,0.58
random,3,0.4,6,0.76,0.32,0.24,1,0.57
random,3,0.4,7,0.76,0.32,0.25,1,0.58
random,3,0.4,8,0.76,0.32,0.26,1,0.58
random,3,0.4,9,0.76,0.31,0.26,1,0.58
random,3,0.4,10,0.76,0.31,0.26,1,0.58
random,3,0.5,1,0.76,0.34,0.23,1,0.61
random,3,0.5,2,0.76,0.35,0.27,1,0.63
random,3,0.5,3,0.76,0.34,0.26,1,0.6
random,3,0.5,4,0.76,0.33,0.25,1,0.6
random,3,0.5,5,0.76,0.33,0.24,1,0.58
random,3,0.5,6,0.76,0.32,0.24,1,0.57
random,3,0.5,7,0.76,0.32,0.25,1,0.58
random,3,0.5,8,0.76,0.32,0.26,1,0.58
random,3,0.5,9,0.76,0.31,0.26,1,0.58
random,3,0.5,10,0.76,0.31,0.26,1,0.58
random,4,0.1,1,0.8,0.28,0.51,0.93,0.52
random,4,0.1,2,0.8,0.31,0.5,0.95,0.61
random,4,0.1,3,0.8,0.33,0.48,0.96,0.63
random,4,0.1,4,0.8,0.33,0.47,0.97,0.63
random,4,0.1,5,0.8,0.33,0.46,0.97,0.63
random,4,0.1,6,0.8,0.33,0.45,0.98,0.63
random,4,0.1,7,0.8,0.33,0.44,0.98,0.62
random,4,0.1,8,0.8,0.33,0.44,0.98,0.62
random,4,0.1,9,0.8,0.33,0.43,0.98,0.61
random,4,0.1,10,0.8,0.32,0.43,0.99,0.61
random,4,0.2,1,0.8,0.28,0.44,1,0.52
random,4,0.2,2,0.8,0.31,0.45,1,0.61
random,4,0.2,3,0.8,0.33,0.44,1,0.63
random,4,0.2,4,0.8,0.33,0.43,1,0.63
random,4,0.2,5,0.8,0.33,0.43,1,0.63
random,4,0.2,6,0.8,0.33,0.43,1,0.63
random,4,0.2,7,0.8,0.33,0.42,1,0.62
random,4,0.2,8,0.8,0.33,0.42,1,0.62
random,4,0.2,9,0.8,0.33,0.42,1,0.61
random,4,0.2,10,0.8,0.32,0.42,1,0.61
random,4,0.3,1,0.8,0.28,0.44,1,0.52
random,4,0.3,2,0.8,0.31,0.44,1,0.61
random,4,0.3,3,0.8,0.33,0.44,1,0.63
random,4,0.3,4,0.8,0.33,0.43,1,0.63
random,4,0.3,5,0.8,0.33,0.43,1,0.63
random,4,0.3,6,0.8,0.33,0.43,1,0.63
random,4,0.3,7,0.8,0.33,0.42,1,0.62
random,4,0.3,8,0.8,0.33,0.42,1,0.62
random,4,0.3,9,0.8,0.33,0.41,1,0.61
random,4,0.3,10,0.8,0.32,0.41,1,0.61
random,4,0.4,1,0.8,0.28,0.44,1,0.52
random,4,0.4,2,0.8,0.31,0.44,1,0.61
random,4,0.4,3,0.8,0.33,0.44,1,0.63
random,4,0.4,4,0.8,0.33,0.43,1,0.63
random,4,0.4,5,0.8,0.33,0.43,1,0.63
random,4,0.4,6,0.8,0.33,0.43,1,0.63
random,4,0.4,7,0.8,0.33,0.42,1,0.62
random,4,0.4,8,0.8,0.33,0.42,1,0.62
random,4,0.4,9,0.8,0.33,0.41,1,0.61
random,4,0.4,10,0.8,0.32,0.41,1,0.61
random,4,0.5,1,0.8,0.28,0.44,1,0.52
random,4,0.5,2,0.8,0.31,0.44,1,0.61
random,4,0.5,3,0.8,0.33,0.44,1,0.63
random,4,0.5,4,0.8,0.33,0.43,1,0.63
random,4,0.5,5,0.8,0.33,0.43,1,0.63
random,4,0.5,6,0.8,0.33,0.43,1,0.63
random,4,0.5,7,0.8,0.33,0.42,1,0.62
random,4,0.5,8,0.8,0.33,0.42,1,0.62
random,4,0.5,9,0.8,0.33,0.41,1,0.61
random,4,0.5,10,0.8,0.32,0.41,1,0.61
random,5,0.1,1,0.8,0.22,0.36,1,0.67
random,5,0.1,2,0.8,0.23,0.28,1,0.61
random,5,0.1,3,0.8,0.23,0.3,1,0.61
random,5,0.1,4,0.8,0.24,0.3,1,0.59
random,5,0.1,5,0.8,0.24,0.3,1,0.58
random,5,0.1,6,0.8,0.24,0.29,1,0.57
random,5,0.1,7,0.8,0.24,0.28,1,0.56
random,5,0.1,8,0.8,0.25,0.28,1,0.55
random,5,0.1,9,0.8,0.25,0.27,1,0.55
random,5,0.1,10,0.8,0.25,0.27,1,0.55
random,5,0.2,1,0.8,0.22,0.36,1,0.67
random,5,0.2,2,0.8,0.23,0.28,1,0.61
random,5,0.2,3,0.8,0.23,0.3,1,0.61
random,5,0.2,4,0.8,0.24,0.3,1,0.59
random,5,0.2,5,0.8,0.24,0.29,1,0.58
random,5,0.2,6,0.8,0.24,0.29,1,0.57
random,5,0.2,7,0.8,0.24,0.28,1,0.56
random,5,0.2,8,0.8,0.25,0.28,1,0.55
random,5,0.2,9,0.8,0.25,0.27,1,0.55
random,5,0.2,10,0.8,0.25,0.27,1,0.55
random,5,0.3,1,0.8,0.22,0.36,1,0.67
random,5,0.3,2,0.8,0.23,0.28,1,0.61
random,5,0.3,3,0.8,0.23,0.3,1,0.61
random,5,0.3,4,0.8,0.24,0.3,1,0.59
random,5,0.3,5,0.8,0.24,0.29,1,0.58
random,5,0.3,6,0.8,0.24,0.29,1,0.57
random,5,0.3,7,0.8,0.24,0.28,1,0.56
random,5,0.3,8,0.8,0.25,0.28,1,0.55
random,5,0.3,9,0.8,0.25,0.27,1,0.55
random,5,0.3,10,0.8,0.25,0.27,1,0.55
random,5,0.4,1,0.8,0.22,0.36,1,0.67
random,5,0.4,2,0.8,0.23,0.28,1,0.61
random,5,0.4,3,0.8,0.23,0.3,1,0.61
random,5,0.4,4,0.8,0.24,0.3,1,0.59
random,5,0.4,5,0.8,0.24,0.29,1,0.58
random,5,0.4,6,0.8,0.24,0.29,1,0.57
random,5,0.4,7,0.8,0.24,0.28,1,0.56
random,5,0.4,8,0.8,0.25,0.28,1,0.55
random,5,0.4,9,0.8,0.25,0.27,1,0.55
random,5,0.4,10,0.8,0.25,0.27,1,0.55
random,5,0.5,1,0.8,0.22,0.36,1,0.67
random,5,0.5,2,0.8,0.23,0.28,1,0.61
random,5,0.5,3,0.8,0.23,0.3,1,0.61
random,5,0.5,4,0.8,0.24,0.3,1,0.59
random,5,0.5,5,0.8,0.24,0.29,1,0.58
random,5,0.5,6,0.8,0.24,0.29,1,0.57
random,5,0.5,7,0.8,0.24,0.28,1,0.56
random,5,0.5,8,0.8,0.25,0.28,1,0.55
random,5,0.5,9,0.8,0.25,0.27,1,0.55
random,5,0.5,10,0.8,0.25,0.27,1,0.55
popular,1,0.1,1,0.81,0.3,0.35,0.84,0.44
popular,1,0.1,2,0.81,0.32,0.27,0.88,0.46
popular,1,0.1,3,0.81,0.33,0.23,0.91,0.46
popular,1,0.1,4,0.81,0.32,0.23,0.92,0.47
popular,1,0.1,5,0.81,0.32,0.23,0.92,0.48
popular,1,0.1,6,0.81,0.32,0.22,0.93,0.47
popular,1,0.1,7,0.81,0.32,0.22,0.93,0.47
popular,1,0.1,8,0.81,0.32,0.22,0.93,0.48
popular,1,0.1,9,0.81,0.33,0.23,0.93,0.48
popular,1,0.1,10,0.81,0.32,0.23,0.93,0.48
popular,1,0.2,1,0.81,0.3,0.02,1,0.44
popular,1,0.2,2,0.81,0.32,0.04,1,0.46
popular,1,0.2,3,0.81,0.33,0.05,1,0.46
popular,1,0.2,4,0.81,0.32,0.07,1,0.47
popular,1,0.2,5,0.81,0.32,0.07,1,0.48
popular,1,0.2,6,0.81,0.32,0.08,1,0.47
popular,1,0.2,7,0.81,0.32,0.08,1,0.47
popular,1,0.2,8,0.81,0.32,0.09,1,0.48
popular,1,0.2,9,0.81,0.33,0.1,1,0.48
popular,1,0.2,10,0.81,0.32,0.11,1,0.48
popular,1,0.3,1,0.81,0.3,0.02,1,0.44
popular,1,0.3,2,0.81,0.32,0.03,1,0.46
popular,1,0.3,3,0.81,0.33,0.04,1,0.46
popular,1,0.3,4,0.81,0.32,0.06,1,0.47
popular,1,0.3,5,0.81,0.32,0.07,1,0.48
popular,1,0.3,6,0.81,0.32,0.07,1,0.47
popular,1,0.3,7,0.81,0.32,0.08,1,0.47
popular,1,0.3,8,0.81,0.32,0.09,1,0.48
popular,1,0.3,9,0.81,0.33,0.1,1,0.48
popular,1,0.3,10,0.81,0.32,0.1,1,0.48
popular,1,0.4,1,0.81,0.3,0.02,1,0.44
popular,1,0.4,2,0.81,0.32,0.03,1,0.46
popular,1,0.4,3,0.81,0.33,0.04,1,0.46
popular,1,0.4,4,0.81,0.32,0.06,1,0.47
popular,1,0.4,5,0.81,0.32,0.07,1,0.48
popular,1,0.4,6,0.81,0.32,0.07,1,0.47
popular,1,0.4,7,0.81,0.32,0.08,1,0.47
popular,1,0.4,8,0.81,0.32,0.09,1,0.48
popular,1,0.4,9,0.81,0.33,0.1,1,0.48
popular,1,0.4,10,0.81,0.32,0.1,1,0.48
popular,1,0.5,1,0.81,0.3,0.02,1,0.44
popular,1,0.5,2,0.81,0.32,0.03,1,0.46
popular,1,0.5,3,0.81,0.33,0.04,1,0.46
popular,1,0.5,4,0.81,0.32,0.06,1,0.47
popular,1,0.5,5,0.81,0.32,0.07,1,0.48
popular,1,0.5,6,0.81,0.32,0.07,1,0.47
popular,1,0.5,7,0.81,0.32,0.08,1,0.47
popular,1,0.5,8,0.81,0.32,0.09,1,0.48
popular,1,0.5,9,0.81,0.33,0.1,1,0.48
popular,1,0.5,10,0.81,0.32,0.1,1,0.48
popular,2,0.1,1,0.78,0.25,0.37,0.93,0.62
popular,2,0.1,2,0.78,0.26,0.39,0.89,0.58
popular,2,0.1,3,0.78,0.28,0.38,0.89,0.57
popular,2,0.1,4,0.78,0.28,0.4,0.88,0.58
popular,2,0.1,5,0.78,0.28,0.42,0.88,0.58
popular,2,0.1,6,0.78,0.28,0.43,0.88,0.58
popular,2,0.1,7,0.78,0.27,0.44,0.87,0.57
popular,2,0.1,8,0.78,0.27,0.47,0.87,0.58
popular,2,0.1,9,0.78,0.27,0.47,0.87,0.58
popular,2,0.1,10,0.78,0.27,0.48,0.87,0.58
popular,2,0.2,1,0.78,0.25,0.24,1,0.62
popular,2,0.2,2,0.78,0.26,0.17,1,0.58
popular,2,0.2,3,0.78,0.28,0.15,1,0.57
popular,2,0.2,4,0.78,0.28,0.17,1,0.58
popular,2,0.2,5,0.78,0.28,0.18,1,0.58
popular,2,0.2,6,0.78,0.28,0.19,1,0.58
popular,2,0.2,7,0.78,0.27,0.19,1,0.57
popular,2,0.2,8,0.78,0.27,0.22,1,0.58
popular,2,0.2,9,0.78,0.27,0.22,1,0.58
popular,2,0.2,10,0.78,0.27,0.23,1,0.58
popular,2,0.3,1,0.78,0.25,0.24,1,0.62
popular,2,0.3,2,0.78,0.26,0.17,1,0.58
popular,2,0.3,3,0.78,0.28,0.15,1,0.57
popular,2,0.3,4,0.78,0.28,0.17,1,0.58
